"candidate_id"|"content"
"64205"|"<p>Availability/Notice period: Immediately</p><p>Technical experience: 7+ in IT | 3+ in SFCC |4+ in BA</p><p>Industries/Sectors worked in: E-commerce, Automobile, Retail,</p><p>Certificates: SFCC Dev, SF Admin, Mongo DB</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 20 Euros</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64206"|"<p>Availability/Notice period: immediate</p><p>Technical experience: 3 years, 3 years &nbsp;</p><p>Industries/Sectors worked in:&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: 9-5&nbsp;</p><p>Open to remote/onsite: remote</p><p>Location: birmongham &nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 475</p><p>Limited company: &nbsp;</p><p>Interview availability: afternoon&nbsp;</p><p>Notes:&nbsp;</p>"
"64208"|"<p>Availability/Notice period: 2 Weeks</p><p>Technical experience: 10+ in IT | &nbsp;10+ in BA| 2+ in SFCC</p><p>Industries/Sectors worked in: E-Commerce, Retail, Manufacturing</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 25 Euros</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64217"|"<p>Availability/Notice period: 1 month&nbsp;</p><p>Technical experience: 8 years development | 5 years Magento&nbsp;</p><p>Industries/Sectors worked in: Retail, Medical and Telecom&nbsp;</p><p>Time zone working in: IST&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: India&nbsp;</p><p>Fee: 25 | 23 EUR per hour<br />&nbsp;<br />Limited company: No</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes: &nbsp;</p>"
"64216"|"<p>Availability/Notice period: 2 weeks&nbsp;</p><p>Technical experience: 4+ years in Magento&nbsp;</p><p>Industries/Sectors worked in:&nbsp;</p><p>Time zone working in:&nbsp;</p><p>Open to remote/onsite: &nbsp;</p><p>Location: Pakistan&nbsp;</p><p>Fee: 160 EUR per day&nbsp;<br />&nbsp;<br />Limited company: Yes&nbsp;</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes: &nbsp;</p>"
"64211"|"<p>Availability/Notice period: 2 weeks</p><p>Technical experience: 12 years development | 6+ years Magento&nbsp;</p><p>Industries/Sectors worked in: Retail</p><p>Time zone working in: PK</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: Pakistan</p><p>Fee: 26 per hour EUR&nbsp;<br />&nbsp;<br />Limited company:&nbsp;</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes: &nbsp;</p>"
"64212"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 20 years in development | 10 years in Magento&nbsp;</p><p>Industries/Sectors worked in:&nbsp;</p><p>Time zone working in:&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: Ukraine&nbsp;</p><p>Fee: 360 per day&nbsp;<br />&nbsp;<br />Limited company: Yes&nbsp;</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes: &nbsp;</p>"
"64220"|"<p>Availability/Notice period: Immediate&nbsp;</p><p>Technical experience: 8+ in IT| 6+ in Security</p><p>Industries/Sectors worked in: Telecom, Education</p><p>Certificates:&nbsp;</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Hybrid</p><p>Location: Sweden</p><p>Fee: 300 Euros</p><p>Limited company: No</p><p>End Client:</p><p>Immigration status : Family Visa--5 Yrs Validity</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64220"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 8+ in IT | 2+ in Security</p><p>Industries/Sectors worked in: Telecom, Retail, &nbsp;Enterprise</p><p>Certificates:&nbsp;</p><p>Timezone working in: BST</p><p>Open to remote/onsite: Remote</p><p>Location: UK</p><p>Fee: 500 Pounds Inside IR35(570 Euros)</p><p>Limited company:</p><p>End Client:</p><p>Immigration status : ILR</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64224"|"<p>Availability/Notice period: 1 month</p><p>Technical experience: 15 years | 6 years in SF&nbsp;</p><p>Industries/Sectors worked in:&nbsp;</p><p>Time zone working in: CET&nbsp;</p><p>Open to remote/onsite: Hybrid&nbsp;</p><p>Location: Sweden, Gothernberg&nbsp;</p><p>Fee: 60,000 per annum&nbsp;<br />&nbsp;<br />Limited company: N/A&nbsp;</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes/Visa: Polsource | once a week flexible | Need sponsorship&nbsp;</p>"
"64219"|"<p>Availability/Notice period: 2 months&nbsp;</p><p>Technical experience: 9 years in IT | 7 Magento</p><p>Industries/Sectors worked in:&nbsp;</p><p>Time zone working in: Qatar&nbsp;</p><p>Open to remote/onsite: Remote &nbsp;</p><p>Location: Qatar&nbsp;</p><p>Fee: &nbsp;<br />&nbsp;<br />Limited company:&nbsp;</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes/Visa:&nbsp;</p>"
"64214"|"<p>Availability/Notice period: 1 month</p><p>Technical experience: 6 Magento</p><p>Industries/Sectors worked in: Multiple</p><p>Time zone working in: IST</p><p>Open to remote/onsite: Remote &nbsp;</p><p>Location: India</p><p>Fee: 350 EUR per day<br />&nbsp;<br />Limited company: No</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes/Visa: Too expensive&nbsp;</p>"
"64225"|"<p>Availability/Notice period: 30 Days</p><p>Technical experience: 4+ in IT | 4+ in Full stack&nbsp;</p><p>Industries/Sectors worked in: Fintech, Retail</p><p>Certificates: No</p><p>Timezone working in: BST</p><p>Open to remote/onsite: Remote</p><p>Location: Pakistan</p><p>Fee: 18 Euros</p><p>Limited company: No</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64228"|"<p>Availability/Notice period: Nov 26th</p><p>Technical experience: 12+ in IT | 4+ in Data Engineering| 1+ GCP</p><p>Industries/Sectors worked in: Automobile, Telecom</p><p>Certificates:&nbsp;</p><p>Timezone working in: BST</p><p>Open to remote/onsite: Remote &nbsp;</p><p>Location: Edinburgh</p><p>Fee: 500 Inside IR35</p><p>Limited company:</p><p>End Client:</p><p>Immigration status : ICT Tier 2 Dependent</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64229"|"<p>Availability/Notice period: 30 Days</p><p>Technical experience: 15+ in IT | 6+ in GCP</p><p>Industries/Sectors worked in: Fintech</p><p>Certificates: AWS Solution Architect, Data Analytics, Togaf</p><p>Timezone working in: BST</p><p>Open to remote/onsite: Remote</p><p>Location: Edinburgh..willing to re-locate</p><p>Fee: 76K...expecting 100k</p><p>Limited company:</p><p>End Client:</p><p>Immigration status : General Mobility visa valid until June 2023</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64230"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience: 10+ in IT, 7+ in SF</p><p>Industries/Sectors worked in: Manufacturing, E-Commerce</p><p>Certificates: Salesforce 8, 365, Mulesoft, SAFe</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Hybrid</p><p>Location: Stockholm, Sweden</p><p>Fee: 63000 SEK</p><p>Limited company:</p><p>End Client:</p><p>Immigration status : Resident ..No Sponsorship</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64232"|"<p>Availability/Notice period: 15th Oct</p><p>Technical experience: 10+ in IT | 6+ in Sales cloud</p><p>Industries/Sectors worked in: Energy, Insurance</p><p>Certificates: SF 5</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 34 LPA..34 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64234"|"<p>Availability/Notice period: 14th Nov...21st Nov</p><p>Technical experience: 7+ in IT | 2+ in SFCC | 1.5+ in Lead</p><p>Industries/Sectors worked in: Telecom, E-commerce, Retail</p><p>Certificates: CSM, SF Associate</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: India&nbsp;</p><p>Fee: 18+ LPA...19.5 LPA.. 23.5 LPA&nbsp;</p><p>Limited company:&nbsp;</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:</p>"
"64299"|"<p>Availability/Notice period: 1 week&nbsp;</p><p>Technical experience: tms 15 years, IT 10 years</p><p>Industries/Sectors worked in: transport international, retail&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite:&nbsp;</p><p>Location: beckenham&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: &pound;600pd&nbsp;</p><p>Limited company: yes</p><p>Interview availability: flexible &nbsp;</p><p>Notes:&nbsp;</p>"
"64300"|"<p>Availability/Notice period: 30days</p><p>Technical experience: 7.5 years, 6 years</p><p>Industries/Sectors worked in: finance, &nbsp;</p><p>Certificates: certified azure engineer, solution architect&nbsp;</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: &nbsp;</p><p>Location: utrecht&nbsp;</p><p>Visa status (if applicable): swv</p><p>Fee: 90-95k</p><p>Limited company:&nbsp;</p><p>Interview availability: late afternoon&nbsp;</p><p>Notes:&nbsp;</p>"
"64302"|"<p>Availability/Notice period: 30 days</p><p>Technical experience: 17 years, devops 8 years, 5 years, 2-3 years&nbsp;</p><p>Industries/Sectors worked in: &nbsp; &nbsp;</p><p>Certificates: B2C&nbsp;</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: &nbsp;</p><p>Location: netherlands</p><p>Visa status (if applicable):dutch resident</p><p>Fee: 95ph&nbsp;</p><p>Limited company: yes&nbsp;</p><p>Interview availability: afternoon / evening not thursdays</p><p>Notes:&nbsp;</p>"
"63831"|"<p>Availability/Notice period: 90 days&nbsp;&nbsp;</p><p>Technical experience: 5 years in SFCC BE&nbsp;</p><p>Industries/Sectors worked in:&nbsp; Retail</p><p>Time zone working in:&nbsp; IST&nbsp;</p><p>Open to remote/onsite:&nbsp; Remote&nbsp;</p><p>Certified: Yes&nbsp;</p><p>Location:&nbsp; India&nbsp;</p><p>Fee:&nbsp; 20 Lakhs on | 28 Lakh<br />&nbsp;<br />Limited company:&nbsp; N/A</p><p>Availability to interview: Immediate: Immediate&nbsp;</p>"
"63772"|"<p>Availability/Notice period: 45 days (can be negotiated to 30)</p><p>Technical experience: 9 years in IT |&nbsp; 6 years with SFCC | 2 years Automation</p><p>Industries/Sectors worked in:&nbsp; Multiple</p><p>Time zone working in:&nbsp; IST / CET&nbsp;</p><p>Open to remote/onsite:&nbsp; Remote&nbsp;</p><p>Certified: Agile</p><p>Location:&nbsp; India</p><p>Fee: 14 LAKH | wants 20 LAKH&nbsp;<br />&nbsp;<br />Limited company:&nbsp; N/A</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes/Visa: N/A&nbsp;</p><p>Language: English&nbsp;</p>"
"64242"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience: 8.6+ in IT | 4.5 in SFCC | 2+ in Automation</p><p>Industries/Sectors worked in: E-commerce, Retail</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite:&nbsp;</p><p>Location:&nbsp;</p><p>Fee: 15.5 LPA..22 LPA..24 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64247"|"<p>Availability/Notice period: immediate</p><p>Technical experience: 14+ in IT | 4+ in GCP</p><p>Industries/Sectors worked in: Insurance, Banking, Telecom</p><p>Certificates: AWS-11, GCP-8</p><p>Timezone working in: BST</p><p>Open to remote/onsite: Remote</p><p>Location: UK</p><p>Fee: 80k..needs 100k</p><p>Limited company:</p><p>End Client:</p><p>Immigration status : skilled..needs sponsorship</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64250"|"<p>Availability/Notice period: immediate&nbsp;</p><p>Technical experience: 6 years, next js 3 years, shopify 4</p><p>Industries/Sectors worked in: e commerce, shopify &nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: remote</p><p>Location: Poland&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 450&nbsp;</p><p>Limited company: yes&nbsp;</p><p>Interview availability: flexible</p><p>Notes: actively interviewing&nbsp;</p>"
"64256"|"<p>Availability/Notice period: 1 month</p><p>Technical experience: 1.5 years, 3 years</p><p>Industries/Sectors worked in: &nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: 9-5&nbsp;</p><p>Open to remote/onsite: remote</p><p>Location: Poland&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 200</p><p>Limited company: &nbsp;</p><p>Interview availability: afternoons</p><p>Notes:&nbsp;</p>"
"64249"|"<p>Availability/Notice period: 1 month</p><p>Technical experience: 10 years IT, 8 years java, 3 years GCP + kubernetes, 1 year react</p><p>Industries/Sectors worked in: &nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: 9-5&nbsp;</p><p>Open to remote/onsite: remote</p><p>Location: Portugal &nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 325</p><p>Limited company:&nbsp; no</p><p>Interview availability: afternoons</p><p>Notes:&nbsp;</p>"
"64252"|"<p>Olena - SF PM</p><p>Availability/Notice period: 2 months&nbsp;</p><p>Technical experience: 9 years SF | 6 SF PM&nbsp;</p><p>Industries/Sectors worked in: Manufactoring&nbsp;</p><p>Time zone working in: &nbsp;CET&nbsp;</p><p>Open to remote/onsite:&nbsp;</p><p>Certified:&nbsp;</p><p>Location: &nbsp;Biarritz, France (open to travel)&nbsp;</p><p>Fee: 70,000 (4 days a week) | 450 EUR per day | - | 75,000 | 550<br />&nbsp;&nbsp;<br />Limited company: Yes&nbsp;</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes/Visa: Dastron International SF | ADNAgile SF | bizKor SF | Cloud Consulting Group SF |&nbsp;</p><p>Language: French and English</p>"
"64253"|"<p>Availability/Notice period: Immediate</p><p>Technical experience:&nbsp;</p><p>Industries/Sectors worked in: Retail | Logistics | Pharma |&nbsp;</p><p>Time zone working in: &nbsp;CET</p><p>Open to remote/onsite: Remote (1 week per whole month)&nbsp;</p><p>Certified:&nbsp;</p><p>Location: France, Paris</p><p>Fee: 870 | Contract&nbsp;<br />&nbsp;<br />Limited company: Yes</p><p>Availability to interview:&nbsp;</p><p>Notes/Visa: Crosstalent | Pickup Services | Afflelou Groupe | Totalenergies | Sanofi 1mill | Disneyland Paris (RFP) 2m Budget</p><p>Language: French | English&nbsp;</p>"
"64254"|"<p>Availability/Notice period: 1st December (asap 2 weeks holiday)&nbsp;</p><p>Technical experience: 5 years SF&nbsp;</p><p>Industries/Sectors worked in: &nbsp;</p><p>Time zone working in: &nbsp;</p><p>Open to remote/onsite: Hybrid</p><p>Certified:&nbsp;</p><p>Location: Spain</p><p>Fee: 950 - 1000 EUR<br />&nbsp;<br />Limited company: Yes</p><p>Availability to interview:&nbsp;</p><p>Notes/Visa: X3 Certified |&nbsp;</p><p>Language: Spanish | Portugues | Italian | English&nbsp;</p>"
"64257"|"<p>Availability/Notice period: 2 weeks&nbsp;</p><p>Technical experience: 8 years |&nbsp;</p><p>Industries/Sectors worked in: Finance | Services&nbsp;</p><p>Time zone working in: &nbsp;CET&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Certified:&nbsp;</p><p>Location: &nbsp;Krokow, Poland &nbsp;</p><p>Fee: 160 pln | 33.70 eur per hour&nbsp;<br />&nbsp;&nbsp;<br />Limited company: Yes</p><p>Availability to interview:&nbsp;</p><p>Notes/Visa:&nbsp;</p><p>Language: Polish and English&nbsp;</p>"
"64258"|"<p>Availability/Notice period: 2 months (negotiable)</p><p>Technical experience: 5 years SF&nbsp;</p><p>Industries/Sectors worked in: Retail (sales cloud and service)&nbsp;</p><p>Time zone working in: &nbsp;CET&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Certified:2X Certified &nbsp;</p><p>Location: Warsaw, Poland</p><p>Fee: 150 pln per hour | EUR 252.08<br />&nbsp;<br />Limited company: Yes (B2B)</p><p>Availability to interview: Immediate&nbsp;</p><p>Notes/Visa: Local | both Developer and Consultant | meetings previously&nbsp;</p><p>Language: Polish and English&nbsp;</p>"
"64266"|"<p>Availability/Notice period: 2 months</p><p>Technical experience: 20 years experience, 3 years ETRM&nbsp;</p><p>Industries/Sectors worked in: energy &nbsp;&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: CET &nbsp;</p><p>Open to remote/onsite: &nbsp;&nbsp;</p><p>Location: Netherlands&nbsp;</p><p>Visa status (if applicable):&nbsp;</p><p>Fee: 1000 euro per day &nbsp; &nbsp;</p><p>Limited company: yes &nbsp;</p><p>Interview availability:&nbsp;</p><p>Notes:&nbsp;</p>"
"64267"|"<p>Availability/Notice period: immediate</p><p>Technical experience: 35 years IT, 15 years SF, 5 years SA</p><p>Industries/Sectors worked in: finance, retail, media &nbsp;&nbsp;</p><p>Certificates: certified admin</p><p>Timezone working in: &nbsp;&nbsp;</p><p>Open to remote/onsite: hybrid &nbsp;</p><p>Location: surrey&nbsp;</p><p>Visa status (if applicable):&nbsp;</p><p>Fee: &pound;1000 per day insdie IR35 &nbsp; &nbsp;</p><p>Limited company: yes</p><p>Interview availability:&nbsp;</p><p>Notes:&nbsp;</p>"
"64269"|"<p>Availability/Notice period: 2 weeks &nbsp;</p><p>Technical experience: 5 years sfcc, 15 years IT</p><p>Industries/Sectors worked in: e-commerce, retail &nbsp; &nbsp;</p><p>Certificates: B2C</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: Bulgaria</p><p>Visa status (if applicable):</p><p>Fee: 600pd&nbsp;</p><p>Limited company: yes&nbsp;</p><p>Interview availability: flexible&nbsp;</p><p>Notes:&nbsp;</p>"
"64268"|"<p>Availability/Notice period: 14th Nov</p><p>Technical experience: 10 years IT, 7 years sfcc</p><p>Industries/Sectors worked in: e commerce &nbsp; &nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: cet&nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: ukraine</p><p>Visa status (if applicable):</p><p>Fee: 400</p><p>Limited company: yes</p><p>Interview availability: flexible&nbsp;</p><p>Notes:&nbsp;</p>"
"64270"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: sfcc 4 years, 5 years IT, manual testing&nbsp;</p><p>Industries/Sectors worked in: &nbsp; &nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: 9-5&nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: Spain&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 150</p><p>Limited company: Yes</p><p>Interview availability: flexible</p><p>Notes:&nbsp;</p>"
"64272"|"<p>Availability/Notice period: 30 Days</p><p>Technical experience: 3+ in IT | 1.5 in Shopify | 3+ in React</p><p>Industries/Sectors worked in: E-commerce</p><p>Certificates:&nbsp;</p><p>Timezone working in: PST..Open to work night shifts</p><p>Open to remote/onsite: Remote</p><p>Location: Pakistan</p><p>Fee: 12.5 Euros</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64275"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 16+ in IT | 11+ in SFCC</p><p>Industries/Sectors worked in: E-Commerce, Retail&nbsp;</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: Slovakia</p><p>Fee: 240 Euros (30 per hour)</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: No automation experience</p>"
"64276"|"<p>Availability/Notice period: 2 weeks</p><p>Technical experience: 15+ in IT | 4.5+ in SFCC</p><p>Industries/Sectors worked in: E-commerce, Banking, Insurance</p><p>Certificates: ISTQB, Scrum</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite: Remote</p><p>Location: Slovakia</p><p>Fee: 280 Euros</p><p>Limited company: No</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64279"|"<p>Availability/Notice period: immediate</p><p>Technical experience: 5 years sf, flow skills&nbsp;</p><p>Industries/Sectors worked in: construction, energy, IBM, Automotive, pharma &nbsp;&nbsp;</p><p>Certificates: 5 sf certs</p><p>Timezone working in: CET&nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: France, Paris</p><p>Visa status (if applicable): 2 years visa left residency</p><p>Fee: &euro;550&nbsp;</p><p>Limited company: &nbsp;&nbsp;</p><p>Interview availability: 3pm Paris</p><p>Notes:&nbsp;</p>"
"64278"|"<p>Availability/Notice period: 3months negotiated&nbsp;</p><p>Technical experience: 2.5 years SF TA, sf 7 years, &nbsp;</p><p>Industries/Sectors worked in: energy &nbsp;</p><p>Certificates: 17 x certs&nbsp;</p><p>Timezone working in: CET&nbsp;</p><p>Open to remote/onsite: &nbsp;</p><p>Location: France</p><p>Visa status (if applicable): skilled</p><p>Fee: &euro;135000&nbsp;</p><p>Limited company:&nbsp;</p><p>Interview availability: wednesday - friday midday&nbsp;</p><p>Notes:&nbsp;</p>"
"64281"|"<p>Availability/Notice period: 90 Days(Negotiable)</p><p>Technical experience: 3+ in Pm | 3+ in SF</p><p>Industries/Sectors worked in: Telecom</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: Cologne, &nbsp;Germany&nbsp;</p><p>Fee: 140 K Euros</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: German Speaking, Permanent&nbsp;</p>"
"64282"|"<p>Availability/Notice period: immediate</p><p>Technical experience: 5 years sffc fe, 8years IT</p><p>Industries/Sectors worked in: e-commerce &nbsp;&nbsp;</p><p>Certificates: B2C&nbsp;</p><p>Timezone working in: cet 9-5&nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: Ukraine, Kiev</p><p>Visa status (if applicable):</p><p>Fee: &euro;400&nbsp;</p><p>Limited company: yes &nbsp;</p><p>Interview availability: mornings</p><p>Notes:&nbsp;</p>"
"64280"|"<p>Availability/Notice period: immediate</p><p>Technical experience: 20 years IT, 9years SFCC</p><p>Industries/Sectors worked in: real estate, e commerce &nbsp; &nbsp;</p><p>Certificates: csm</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: Romania</p><p>Visa status (if applicable):</p><p>Fee: 500</p><p>Limited company: yes&nbsp;</p><p>Interview availability: mornings all week&nbsp;</p><p>Notes:&nbsp;</p>"
"64283"|"<p>Availability/Notice period: 30days</p><p>Technical experience: 6years sf,&nbsp;</p><p>Industries/Sectors worked in: healthcare, manufacturing, food &nbsp;&nbsp;</p><p>Certificates: plat 1 2</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: north macedonia&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 450</p><p>Limited company: tes umbrella</p><p>Interview availability: mornings, midday</p><p>Notes:&nbsp;</p>"
"64207"|"<p>Availability/Notice period: Immediately</p><p>Technical experience: 13+ in It | 5+ in Mulesoft</p><p>Industries/Sectors worked in: Banking, Retail,Insurance, Telecom, Manufacturing</p><p>Certificates: Mule</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite: Remote</p><p>Location: Uk</p><p>Fee: 450 Outside IR35 (470 Euros)</p><p>Limited company: Yes</p><p>End Client:</p><p>Immigration status : Dependent Feb 2023</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64286"|"<p>Availability/Notice period: Immediately</p><p>Technical experience: 11+ in IT | 6+ in SF |&nbsp;</p><p>Industries/Sectors worked in: Insurance, Automobile, Retail</p><p>Certificates: 4 SF</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: France</p><p>Fee: 600 Euros</p><p>Limited company: Umbrella</p><p>End Client:&nbsp;</p><p>Immigration status : Residence Card-2025(No Sponsorship)</p><p><br />Availability to interview:&nbsp;</p><p>Notes: A2 in French</p>"
"64285"|"<p>Availability/Notice period: 30 Days</p><p>Technical experience: 2.5+ in IT | 2.5+ in Mulesoft&nbsp;</p><p>Industries/Sectors worked in: Logistics, Automobiles, Pharma</p><p>Certificates: Mulesoft Developer</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: Poland</p><p>Fee: 350 Euros</p><p>Limited company: No</p><p>End Client:</p><p>Immigration status : Polish Citizen</p><p><br />Availability to interview: Afternoon</p><p>Notes:&nbsp;</p>"
"64287"|"<p>Availability/Notice period: 2 weeks&nbsp;</p><p>Technical experience: 3 years SFCC</p><p>Industries/Sectors worked in: &nbsp; &nbsp;</p><p>Certificates: B2C</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location:&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 150</p><p>Limited company: Yes</p><p>Interview availability:&nbsp;</p><p>Notes:&nbsp;</p>"
"64288"|"<p>Availability/Notice period: immediate&nbsp;</p><p>Technical experience: sfcc 6 years&nbsp;</p><p>Industries/Sectors worked in: e commerce &nbsp;&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: &nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: Azerbijan&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 296</p><p>Limited company: yes</p><p>Interview availability: flexible</p><p>Notes:&nbsp;</p>"
"64289"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 7+ in IT | 7+ in React&nbsp;</p><p>Industries/Sectors worked in: E-commerce, Healthcare, Media</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: Pakistan</p><p>Fee: 20 Euros</p><p>Limited company: Yes</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64291"|"<p>Availability/Notice period: 22 days</p><p>Technical experience: 6+ in IT | 5+ React&nbsp;</p><p>Industries/Sectors worked in: E-commerce, Automobile</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: Pakistan</p><p>Fee: 20 Euros</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64292"|"<p>Availability/Notice period: 60 Days&nbsp;</p><p>Technical experience: 14+ in IT | 13+ in PM | 3+ in ETRM</p><p>Industries/Sectors worked in: Energy, Banking</p><p>Certificates: SAFE 5, Scrum</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: Switzerland</p><p>Fee: 1200 Euros</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"64294"|"<p>Availability/Notice period: Immediately</p><p>Technical experience: 15+ in IT | 15+ in ETRM</p><p>Industries/Sectors worked in:&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in: CET</p><p>Open to remote/onsite: 4 Days a Week</p><p>Location: Switzerland</p><p>Fee: 1050/onsite-800 Euros Remote</p><p>Limited company: Yes in Switzerland and the UK</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
